0.862099497	0.938267273	0.927023476	0.150311369	0.826791302	4.983138561	3.603163711	4.688639804	9.582355673	9.169177488	5.152844709	14.93158138	42.69438964	162.7648507	0.595831154	0.832129924	0.094935796	0.097124866	0.10675028	0.530398591	0.791310179	0.409069681	4.942305873	2.365800803	9.590047886	0.862630869	0.977356577	4.351146438	7.256028205	6.519021812	53.37731266	32.10637087	68.1545971	13.4634388	11.51782552	13.7690956	14.57292562	1415.397064	0.067022868	51.46852956
0.894186924	0.893585042	0.916928744	0.125456544	0.809412849	8.885509631	6.400737388	5.906610441	1.810255294	6.890105839	8.075131095	4.820585724	60.8588994	379.6603888	0.933374678	0.737243541	0.096426746	0.079601864	0.417153295	0.148404772	0.967242881	0.352250726	1.255651459	1.941086717	9.868488443	0.646471834	0.519192432	3.123101743	5.624400375	7.058204885	53.47527388	33.07044992	68.71723934	10.52432411	12.73613522	13.41944785	14.71459618	1361.026937	0.124050913	56.94503251
0.933385368	0.902726196	0.815966009	0.069763551	0.855351491	1.529876413	3.697676739	3.499376634	4.32196829	7.401177998	1.548804359	10.85164895	73.22447014	187.1119347	0.846594972	0.213016302	0.01640636	0.011058993	0.90225584	0.497137347	0.456402032	0.263118849	4.493115573	3.309783808	9.754884296	0.729692296	0.920344033	2.28907069	6.831028046	5.436424298	55.49799269	34.43217105	68.64485998	12.20787384	11.36257937	14.22976554	13.51698949	1347.454994	0.089439494	71.57254377
0.912598883	0.869562982	0.941228985	0.064497762	0.942914421	3.299679434	4.970027687	3.946493661	2.036662487	1.509133964	5.990002669	14.62972026	39.65275484	567.4971688	0.549856558	0.79888655	0.024053232	0.058874552	0.689629519	0.98104635	0.94967829	0.455585586	2.815486863	4.370403298	9.378974888	0.61587587	0.856948451	4.56565152	9.831992723	7.302445117	55.15631564	35.20105075	67.5840377	11.49790101	12.85594515	14.15053117	11.11346041	1297.879533	0.112536691	34.43321174
0.868463738	0.835133095	0.835508108	0.195264531	0.948512979	6.221137823	5.387186463	8.125880663	1.18496124	5.781312514	1.358793184	10.34996608	62.9461676	557.3139944	0.690942758	0.557605265	0.068561702	0.08063363	0.348041244	0.402045071	0.753002725	0.811427042	2.958340987	4.844696819	9.73741003	0.883056187	0.54940761	6.781058657	8.719912963	9.450873581	56.85204168	30.96725213	69.14027863	11.41046954	13.81358548	13.02148969	13.85272281	1307.725898	0.089176511	25.83731497
0.917565625	0.888681171	0.870409031	0.171956594	0.832948251	5.185377653	4.329163588	1.360420302	1.703711501	5.601774475	2.880099505	8.083901821	20.08716915	887.6343224	0.961938648	0.136268225	0.041632956	0.037012953	0.193584515	0.709051505	0.394544229	0.69106171	1.534200431	4.200437215	8.212169951	0.945286093	0.875621444	2.379800592	9.427098927	5.01622326	53.00953151	30.30000372	69.74214717	12.46024957	12.62329441	11.7824308	12.71341922	1378.937896	0.094142151	12.65647172
0.904630052	0.801214046	0.890609375	0.144160325	0.849652514	3.997218852	3.089409849	3.016143992	5.093365778	6.378267831	9.0130902	12.11092516	68.46571105	943.9600887	0.126707122	0.170878826	0.044338917	0.033793408	0.912590398	0.273514075	0.773825968	0.132926827	3.049248757	3.87566122	11.97361468	0.583323488	0.76000923	4.620920535	7.75910367	6.011478703	56.18955443	30.91178708	67.33140653	12.80559248	14.97292976	10.1852807	12.95319061	1359.46874	0.120382966	40.9151499
0.896352883	0.819330369	0.802241757	0.092832298	0.887940599	7.039886859	9.368296087	1.018433402	6.349416243	7.961733053	7.873203757	1.961365047	52.84740768	842.8291158	0.674820143	0.651840639	0.064075876	0.002231296	0.293429895	0.922799	0.684176349	0.438908998	4.246404199	3.442258299	7.790358877	0.824434365	0.551448336	2.236250349	8.864174554	6.750078449	54.55158565	35.72268711	67.36436484	12.08381326	13.90676743	13.73629674	11.30442029	1417.161569	0.121875465	4.250107132
0.820018671	0.935824104	0.884780027	0.169525126	0.872181229	7.53631258	7.650968958	6.229970165	3.522100053	5.383134713	7.343956862	7.694328753	96.58261244	564.8872381	0.897034959	0.459925234	0.058566424	0.004413951	0.644563077	0.953487319	0.108501599	0.720435267	2.760129754	2.59042044	8.991704133	0.97420505	0.558065485	2.483182994	9.060499915	8.802267836	55.51418852	32.06935555	65.02601747	10.13757815	14.73799042	13.6942902	11.07319079	1304.247844	0.065495246	81.29195406
0.805564759	0.937622533	0.914670688	0.05599044	0.920101407	9.444082462	6.355908482	6.629746785	2.479440695	1.816144011	2.504789632	5.249410029	114.4067734	808.3590837	0.104807768	0.746794724	0.081874045	0.003760425	0.145455898	0.209828712	0.669270341	0.284670015	4.196715966	3.515664844	10.35043651	0.57662532	0.577888626	4.800475131	5.591863446	5.660931486	55.78254565	30.10491446	65.62186652	12.72787112	13.66518435	13.99922522	12.08451139	1379.977886	0.092279499	81.96368067
0.823265925	0.801887455	0.882386988	0.130896525	0.895436397	3.599395321	4.855681423	2.919889077	4.368841821	2.224547249	6.1438348	11.82247167	84.22311994	500.9190376	0.435071084	0.82542754	0.007474532	0.077659416	0.832137963	0.692967728	0.354421781	0.927138772	1.088689524	3.791815713	7.337490815	0.897497837	0.544958908	6.603071125	5.912862412	5.457846293	57.59843952	33.26164092	65.76022396	12.04695887	11.63462904	13.16089117	14.28763086	1286.18615	0.096975331	88.69688466
0.829172621	0.855858405	0.808585079	0.084065377	0.822668732	2.483511024	3.854953034	9.741534071	3.886997476	4.44325163	1.12270763	9.181993779	33.44254748	479.4665724	0.776114343	0.575332883	0.088510123	0.055162831	0.981869272	0.288694305	0.633750506	0.872973616	3.360056799	1.448108146	10.99541683	0.612978777	0.63385774	5.508249782	6.70521871	6.260986971	54.2193875	35.35723634	65.43530249	10.17517329	10.75733458	13.37081974	12.79322043	1315.085129	0.092123942	74.62072428
0.802331782	0.882203307	0.859578689	0.107671903	0.861609349	2.36322944	3.412408005	9.892673151	6.073693724	5.431164613	1.695757805	10.68192781	65.84238393	927.0901722	0.227425939	0.842721637	0.066794313	0.028766558	0.696785452	0.541553501	0.776762617	0.72721933	4.30382676	4.509113297	10.43649241	0.741011091	0.580262517	4.794577203	8.087499041	8.950184353	53.42751061	30.68071796	66.11484803	14.33026558	12.41819144	14.75950522	10.68042391	1395.554555	0.078517984	77.43426657
0.844808778	0.842998445	0.935876584	0.137338364	0.885530943	5.056298787	5.541148807	1.606873462	4.629331978	4.838607416	3.797455759	10.1061624	79.96315687	468.8724838	0.758059901	0.401317107	0.077562776	0.087872651	0.570518342	0.62072985	0.511986644	0.969754452	1.591380925	3.67163705	8.012370257	0.851225199	0.947244611	6.418170819	9.697907455	6.98679032	57.64764611	30.81264693	67.23472294	10.66780285	14.23227958	12.7767517	12.50322654	1314.133667	0.06309393	82.81651436
